f  [Hz] 	 ZLong real [Ohm]	 ZLong imag [Ohm]	 ZLongSurf real [Ohm]	 ZLongSurf imag [Ohm]	 ZLongDSC real [Ohm]	 ZLongDSC imag [Ohm]	 ZLongISC real [Ohm]	 ZLongISC imag [Ohm]
2.7000000000000015	2.6922393620765966e-08	3.587129124009732e-13	5.920543581123575e-09	7.888508952426875e-14	-0.0	-1.4506354863283708e-05	0.0	1.368896200239457e-05
2.8000000000000016	2.8953552681781486e-08	4.0006399558634596e-13	6.367218788028684e-09	8.797866766498908e-14	-0.0	-1.5019019546030641e-05	0.0	1.4171352875478941e-05
2.9000000000000017	3.1058568682596345e-08	4.4447671241943553e-13	6.8301359842981095e-09	9.774553421000493e-14	-0.0	-1.553082098690259e-05	0.0	1.4652880506688335e-05
3.0000000000000018	3.32374412589099e-08	4.920603982750328e-13	7.309295089817955e-09	1.0820973326403177e-13	-0.0	-1.604178896487898e-05	0.0	1.513357467500216e-05
3.100000000000002	3.5490170035112834e-08	5.429243876458743e-13	7.804696021987417e-09	1.1939530873781112e-13	-0.0	-1.6551951272530963e-05	0.0	1.5613463172991586e-05
3.200000000000002	3.781675462186384e-08	5.971780140598911e-13	8.31633869518587e-09	1.3132630432991273e-13	-0.0	-1.706133390839498e-05	0.0	1.609257199919304e-05
3.300000000000002	4.021719461932071e-08	6.549306101140617e-13	8.844223021483424e-09	1.4402676353417922e-13	-0.0	-1.75699612452787e-05	0.0	1.65709255264142e-05
3.400000000000002	4.26914896139093e-08	7.162915073615686e-13	9.38834890993037e-09	1.5752072961491042e-13	-0.0	-1.807785617814942e-05	0.0	1.704854664962236e-05
3.500000000000002	4.52396391754963e-08	7.813700362760658e-13	9.948716265935454e-09	1.7183224559900552e-13	-0.0	-1.8585040254610818e-05	0.0	1.752545691642119e-05
3.6000000000000023	4.7861642865466985e-08	8.502755263569978e-13	1.052532499304226e-08	1.8698535429912375e-13	-0.0	-1.9091533790456735e-05	0.0	1.8001676642604553e-05
3.7000000000000024	5.055750023187846e-08	9.231173059340062e-13	1.1118174991863355e-08	2.0300409827067128e-13	-0.0	-1.959735597237754e-05	0.0	1.8477225014862797e-05
3.8000000000000025	5.3327210811883005e-08	1.0000047022459186e-12	1.1727266160613208e-08	2.1991251982917188e-13	-0.0	-2.0102524949555374e-05	0.0	1.895212018237807e-05
3.9000000000000026	5.617077412445839e-08	1.081047041350476e-12	1.235259839350951e-08	2.377346610304146e-13	-0.0	-2.0607057915612218e-05	0.0	1.942637933877235e-05
4.000000000000003	5.908818967888918e-08	1.1663536480415799e-12	1.2994171582638297e-08	2.564945636522558e-13	-0.0	-2.111097118214802e-05	0.0	1.9900018795645595e-05
4.100000000000003	6.207945697436283e-08	1.2560338460674556e-12	1.3651985617865135e-08	2.762162692425956e-13	-0.0	-2.161428024492114e-05	0.0	2.0373054048756156e-05
4.200000000000003	6.514457549189223e-08	1.350196957720657e-12	1.4326040385058804e-08	2.9692381902921536e-13	-0.0	-2.2116999843568592e-05	0.0	2.0845499837741043e-05
4.3000000000000025	6.828354470400875e-08	1.4489523040938436e-12	1.5016335768222892e-08	3.1864125397602563e-13	-0.0	-2.261914401563588e-05	0.0	2.1317370200145772e-05
4.400000000000003	7.149636406910786e-08	1.5524092049706983e-12	1.5722871648252337e-08	3.4139261475907823e-13	-0.0	-2.3120726145578585e-05	0.0	2.1788678520425916e-05
4.5000000000000036	7.478303303185322e-08	1.6606769787845529e-12	1.6445647903022305e-08	3.652019417574671e-13	-0.0	-2.3621759009306984e-05	0.0	2.225943757449175e-05
4.600000000000003	7.814355102721514e-08	1.7738649425506815e-12	1.7184664408276276e-08	3.9009327503843914e-13	-0.0	-2.4122254814769623e-05	0.0	2.272965957029183e-05
4.700000000000003	8.157791747360487e-08	1.8920824118775853e-12	1.7939921036116206e-08	4.1609065435987556e-13	-0.0	-2.4622225239006397e-05	0.0	2.319935618486605e-05
4.800000000000003	8.508613177852914e-08	2.0154387009444244e-12	1.8711417656246014e-08	4.432181191653292e-13	-0.0	-2.512168146204691e-05	0.0	2.3668538598243998e-05
4.900000000000004	8.866819333778163e-08	2.1440431224558792e-12	1.94991541357938e-08	4.714997085740978e-13	-0.0	-2.5620634197982787e-05	0.0	2.4137217524517312e-05
5.0000000000000036	9.232410153180892e-08	2.278004987551878e-12	2.0303130338512636e-08	5.009594613613722e-13	-0.0	-2.6119093723502868e-05	0.0	2.4605403240374833e-05
5.100000000000003	9.605385573136431e-08	2.417433605935484e-12	2.112334612602396e-08	5.3162141598636e-13	-0.0	-2.6617069904144447e-05	0.0	2.5073105611353852e-05
5.200000000000003	9.985745529225746e-08	2.5624382856472115e-12	2.1959801356662908e-08	5.635096105426553e-13	-0.0	-2.7114572218485135e-05	0.0	2.554033411603198e-05
5.300000000000004	1.0373489955777779e-07	2.713128333140252e-12	2.2812495886011284e-08	5.966480827747816e-13	-0.0	-2.761160978047305e-05	0.0	2.6007097868357336e-05
5.400000000000004	1.0768618785869428e-07	2.8696130532654312e-12	2.3681429566897506e-08	6.310608700748839e-13	-0.0	-2.810819136007133e-05	0.0	2.6473405638293055e-05
5.5000000000000036	1.1171131951365978e-07	3.0320017491658867e-12	2.4566602249485498e-08	6.667720094595667e-13	-0.0	-2.860432540237288e-05	0.0	2.6939265870932042e-05
5.600000000000003	1.1581029382961412e-07	3.200403722367344e-12	2.5468013781363377e-08	7.038055375897474e-13	-0.0	-2.9100020045324574e-05	0.0	2.7404686704221177e-05
5.700000000000005	1.1998311009774612e-07	3.3749282725975664e-12	2.638566400665542e-08	7.421854907309505e-13	-0.0	-2.9595283136185193e-05	0.0	2.786967598541924e-05
5.800000000000004	1.2422976759753198e-07	3.555684697718651e-12	2.731955276691017e-08	7.819359047384192e-13	-0.0	-3.0090122246827866e-05	0.0	2.8334241286399345e-05
5.900000000000004	1.2855026559875465e-07	3.742782294110694e-12	2.8269679901544505e-08	8.230808151414877e-13	-0.0	-3.058454468798719e-05	0.0	2.8798389917896112e-05
6.0000000000000036	1.329446033538302e-07	3.9363303560173e-12	2.9236045246156135e-08	8.656442569996512e-13	-0.0	-3.1078557522540026e-05	0.0	2.9262128942786385e-05
6.100000000000005	1.3741278010427016e-07	4.136438175906683e-12	3.021864863394474e-08	9.09650264981976e-13	-0.0	-3.1572167577900756e-05	0.0	2.9725465188484556e-05
6.200000000000005	1.4195479508148857e-07	4.343215044524323e-12	3.121748989588943e-08	9.551228733786797e-13	-0.0	-3.2065381457603425e-05	0.0	3.0188405258524665e-05
6.300000000000004	1.4657064749872528e-07	4.556770250441597e-12	3.223256885897262e-08	1.0020861160018691e-12	-0.0	-3.25582055521368e-05	0.0	3.065095554339547e-05
6.400000000000004	1.5126033656235377e-07	4.777213080544763e-12	3.326388534866672e-08	1.0505640262930746e-12	-0.0	-3.30506460490909e-05	0.0	3.1113122230687016e-05
6.500000000000005	1.560238614634003e-07	5.0046528195986355e-12	3.4311439187069105e-08	1.1005806372272965e-12	-0.0	-3.35427089426696e-05	0.0	3.157491131460316e-05
6.600000000000005	1.6086122137713968e-07	5.2391987502164925e-12	3.5375230192813244e-08	1.1521599813063872e-12	-0.0	-3.403440004261766e-05	0.0	3.203632860488866e-05
6.700000000000005	1.65772415471173e-07	5.480960153281359e-12	3.645525818284504e-08	1.2053260906516973e-12	-0.0	-3.452572498260637e-05	0.0	3.24973797352148e-05
6.800000000000004	1.7075744289936927e-07	5.7300463074194014e-12	3.75515229710906e-08	1.2601029968882679e-12	-0.0	-3.501668922811857e-05	0.0	3.2958070171064446e-05
6.900000000000006	1.7581630279823075e-07	5.986566489120301e-12	3.8664024367656824e-08	1.3165147311713024e-12	-0.0	-3.550729808387015e-05	0.0	3.341840521715346e-05
7.000000000000005	1.8094899429658596e-07	6.250629972692107e-12	3.979276218096312e-08	1.3745853241762386e-12	-0.0	-3.599755670080071e-05	0.0	3.387839002442147e-05
7.100000000000005	1.8615551651074298e-07	6.522346030592252e-12	4.0937736216675456e-08	1.4343388061715419e-12	-0.0	-3.6487470082664775e-05	0.0	3.4338029596622966e-05
7.200000000000005	1.914358685412586e-07	6.801823932705352e-12	4.209894627699597e-08	1.4957992068598859e-12	-0.0	-3.6977043092251964e-05	0.0	3.479732879654759e-05
7.300000000000006	1.9679004947576527e-07	7.089172946854759e-12	4.327639216128453e-08	1.5589905554906491e-12	-0.0	-3.7466280457261205e-05	0.0	3.5256292351894276e-05
7.400000000000006	2.022180583922027e-07	7.384502338697253e-12	4.4470073666769514e-08	1.6239368808367557e-12	-0.0	-3.795518677585301e-05	0.0	3.5714924860823516e-05
7.500000000000005	2.0771989435437436e-07	7.687921371256606e-12	4.567999058757053e-08	1.6906622110921007e-12	-0.0	-3.844376652190182e-05	0.0	3.617323079720977e-05
7.600000000000005	2.1329555641073624e-07	7.99953930558561e-12	4.690614271443214e-08	1.7591905740171384e-12	-0.0	-3.893202404996805e-05	0.0	3.6631214515613445e-05
7.700000000000006	2.1894504360328252e-07	8.31946540029965e-12	4.814852983667786e-08	1.8295459968363093e-12	-0.0	-3.9419963600008315e-05	0.0	3.708888025599114e-05
7.800000000000006	2.2466835495421697e-07	8.64780891142625e-12	4.9407151739279046e-08	1.901752506204954e-12	-0.0	-3.99075893018411e-05	0.0	3.754623214816137e-05
7.900000000000006	2.3046548947726174e-07	8.984679092856448e-12	5.0682008205341895e-08	1.975834128308574e-12	-0.0	-4.0394905179383284e-05	0.0	3.800327421604099e-05
8.000000000000005	2.36336446173619e-07	9.330185195863327e-12	5.197309901521927e-08	2.0518148887569534e-12	-0.0	-4.088191515467215e-05	0.0	3.84600103816673e-05
8.100000000000007	2.422812240279316e-07	9.684436469222384e-12	5.3280423945622504e-08	2.1297188126106286e-12	-0.0	-4.1368623051686274e-05	0.0	3.891644446901886e-05
8.200000000000006	2.4829982201676464e-07	1.0047542159181441e-11	5.460398277148647e-08	2.2095699243742704e-12	-0.0	-4.185503259997778e-05	0.0	3.937258020764781e-05
8.300000000000006	2.543922391013361e-07	1.0419611509656232e-11	5.5943775264371105e-08	2.291392248039697e-12	-0.0	-4.234114743812721e-05	0.0	3.9828421236134683e-05
8.400000000000006	2.6055847422953563e-07	1.0800753761643628e-11	5.7299801192905225e-08	2.3752098069568364e-12	-0.0	-4.2826971117032065e-05	0.0	4.028397110537697e-05
8.500000000000007	2.667985263387516e-07	1.1191078153853554e-11	5.867206032340835e-08	2.461046623972689e-12	-0.0	-4.331250710303854e-05	0.0	4.073923328172088e-05
8.600000000000007	2.73112394353853e-07	1.1590693922302751e-11	6.006055241944682e-08	2.548926721341993e-12	-0.0	-4.379775878092609e-05	0.0	4.1194211149945875e-05
8.700000000000006	2.795000771835527e-07	1.1999710300028919e-11	6.146527724103406e-08	2.638874120664364e-12	-0.0	-4.428272945675292e-05	0.0	4.164890801611014e-05
8.800000000000006	2.859615737268709e-07	1.2418236517692517e-11	6.288623454605195e-08	2.7309128430166316e-12	-0.0	-4.476742236057089e-05	0.0	4.2103327110265544e-05
8.900000000000007	2.9249688286828757e-07	1.2846381803110401e-11	6.432342408918486e-08	2.825066908850287e-12	-0.0	-4.525184064901675e-05	0.0	4.255747158904885e-05
9.000000000000007	2.991060034829941e-07	1.3284255381601801e-11	6.577684562307442e-08	2.9213603380675624e-12	-0.0	-4.573598740778713e-05	0.0	4.3011344538156664e-05
9.100000000000007	3.057889344292187e-07	1.3731966474995385e-11	6.724649889663191e-08	3.0198171498030784e-12	-0.0	-4.621986565400313e-05	0.0	4.346494897471011e-05
9.200000000000006	3.1254567455468784e-07	1.4189624303013386e-11	6.873238365645916e-08	3.1204613627282233e-12	-0.0	-4.670347833847181e-05	0.0	4.3918287849516225e-05
9.300000000000006	3.193762226933969e-07	1.4657338082188364e-11	7.023449964613835e-08	3.2233169948129418e-12	-0.0	-4.7186828347848056e-05	0.0	4.4371364049229916e-05
9.400000000000007	3.2628057766641753e-07	1.5135217026194213e-11	7.175284660640959e-08	3.3284080633985226e-12	-0.0	-4.76699185067048e-05	0.0	4.4824180398424094e-05
9.500000000000007	3.3325873828512673e-07	1.5623370345695655e-11	7.328742427588104e-08	3.435758585164507e-12	-0.0	-4.8152751579514006e-05	0.0	4.527673966157074e-05
9.600000000000007	3.403107033439398e-07	1.6121907248649207e-11	7.483823238943078e-08	3.545392576194867e-12	-0.0	-4.863533027254512e-05	0.0	4.57290445449393e-05
9.700000000000008	3.474364716275777e-07	1.6630936939911955e-11	7.640527067980498e-08	3.657334051891976e-12	-0.0	-4.91176572356839e-05	0.0	4.618109769841552e-05
9.800000000000008	3.5463604190662705e-07	1.7150568621091137e-11	7.798853887664152e-08	3.7716070269435285e-12	-0.0	-4.959973506417633e-05	0.0	4.663290171724538e-05
9.900000000000007	3.61909412938749e-07	1.7680911491176022e-11	7.958803670673582e-08	3.888235515461497e-12	-0.0	-5.0081566300301266e-05	0.0	4.708445914370775e-05
10.000000000000007	3.6925658347070045e-07	1.8222074745544915e-11	8.120376389448531e-08	4.007243530763761e-12	-0.0	-5.0563153434975835e-05	0.0	4.753577246871977e-05
11.0	4.467869761710356e-07	2.4252849225973255e-11	9.825358774409664e-08	5.333480106985694e-12	-0.0	-5.536611339151282e-05	0.0	5.203599432863114e-05
12.0	5.316958444696061e-07	3.148575334748914e-11	1.169260231250955e-07	6.924078798644848e-12	-0.0	-6.014707423064421e-05	0.0	5.651421707113693e-05
13.0	6.239817241667336e-07	4.002992708934419e-11	1.372207480431552e-07	8.803040740733314e-12	-0.0	-6.490787366970041e-05	0.0	6.097227841356752e-05
14.0	7.236430240545915e-07	4.9994472753586525e-11	1.591374125733985e-07	1.0994358782593376e-11	-0.0	-6.965006578475949e-05	0.0	6.541173243200101e-05
15.0	8.30678025980208e-07	6.148845183678856e-11	1.8267563887425248e-07	1.3522016799974537e-11	-0.0	-7.437498202575885e-05	0.0	6.983391057637475e-05
16.0	9.45084884940779e-07	7.462088190589752e-11	2.0783502120840947e-07	1.6409989007997142e-11	-0.0	-7.908377589009644e-05	0.0	7.423996634408673e-05
17.0	1.0668616291717096e-06	8.950073347411605e-11	2.3461512596218768e-07	1.9682239274122676e-11	-0.0	-8.377745638562629e-05	0.0	7.863090874299098e-05
18.0	1.196006160236276e-06	1.0623692688355334e-10	2.6301549166524955e-07	2.3362720432612905e-11	-0.0	-8.84569135939203e-05	0.0	8.300762785465939e-05
19.0	1.332516253127401e-06	1.2493832918637165e-10	2.9303562901298285e-07	2.747537359865819e-11	-0.0	-9.312293853617115e-05	0.0	8.737091470028464e-05
20.0	1.4763895563831564e-06	1.4571375103562226e-10	3.2467502089190124e-07	3.2044127484636614e-11	-0.0	-9.7776238845892e-05	0.0	9.172147691337988e-05
21.0	1.627623592188954e-06	1.6867194357445679e-10	3.579331224021173e-07	3.709289771601579e-11	-0.0	-0.00010241745129975228	0.0	9.605995127061456e-05
22.0	1.7862157565043498e-06	1.9392159533231892e-10	3.9280936088522803e-07	4.264558614878981e-11	-0.0	-0.0001070471519565599	0.0	0.00010038691383079658
23.0	1.952163319191891e-06	2.2157132912673418e-10	4.293031359526498e-07	4.87260801881472e-11	-0.0	-0.00011166586444927277	0.0	0.00010470288822688382
24.0	2.1254634241326154e-06	2.5172969896341383e-10	4.674138195110182e-07	5.535825210676818e-11	-0.0	-0.00011627406683241678	0.0	0.00010900835251340221
25.0	2.3061130893859927e-06	2.845051869477938e-10	5.071407557973608e-07	6.256595836563658e-11	-0.0	-0.0001208721972864543	0.0	0.00011330374487081413
26.0	2.494109207316746e-06	3.20006200200305e-10	5.484832614069867e-07	7.03730389356724e-11	-0.0	-0.0001254606589081232	0.0	0.00011758946839585741
27.0	2.6894485447527543e-06	3.583410677704396e-10	5.914406253282109e-07	7.880331661909947e-11	-0.0	-0.00013003982376281177	0.0	0.00012186589515392035
28.0	2.892127743136121e-06	3.996180375636971e-10	6.360121089755767e-07	8.788059637364566e-11	-0.0	-0.00013461003633583545	0.0	0.00012613336963031847
29.0	3.102143318689955e-06	4.4394527327250153e-10	6.821969462265317e-07	9.762866463761629e-11	-0.0	-0.00013917161649010956	0.0	0.00013039221168796697
30.0	3.319491662577517e-06	4.914308513061564e-10	7.299943434564268e-07	1.0807128865475594e-10	-0.0	-0.00014372486201542805	0.0	0.00013464271911665986
31.0	3.5441690410888073e-06	5.421827577393368e-10	7.794034795795485e-07	1.1923221580318687e-10	-0.0	-0.00014827005083750252	0.0	0.00013888516984210872
32.0	3.7761715958033205e-06	5.963088852497459e-10	8.304235060849112e-07	1.3113517292196445e-10	-0.0	-0.0001528074429416975	0.0	0.0001431198238496781
33.0	4.015495343794422e-06	6.539170300812921e-10	8.830535470812004e-07	1.4380386564324502e-10	-0.0	-0.00015733728205608914	0.0	0.0001473469248674441
34.0	4.262136177803813e-06	7.151148889988384e-10	9.372926993351417e-07	1.572619777226002e-10	-0.0	-0.000161859797130351	0.0	0.00015156670184508038
35.0	4.51608986644832e-06	7.800100562492116e-10	9.931400323169748e-07	1.7153317037070793e-10	-0.0	-0.0001663752036405191	0.0	0.0001557793702586229
36.0	4.777352054417807e-06	8.487100205489339e-10	1.0505945882439762e-06	1.8664108159092013e-10	-0.0	-0.00017088370474453317	0.0	0.00015998513326601134
37.0	5.045918262688001e-06	9.213221620483585e-10	1.1096553821272638e-06	2.0260932551164117e-10	-0.0	-0.000175385492309296	0.0	0.00016418418273414856
38.0	5.32178388873497e-06	9.979537493367358e-10	1.1703214018189613e-06	2.1946149172770754e-10	-0.0	-0.0001798807478266289	0.0	0.00016837670015485586
39.0	5.6049442067507846e-06	1.0787119364167016e-09	1.2325916080596257e-06	2.372211446350431e-10	-0.0	-0.00018436964323275177	0.0	0.00017256285746435312
40.0	5.895394367875754e-06	1.1637037597230628e-09	1.296464934529318e-06	2.5591182277505575e-10	-0.0	-0.00018885234164366457	0.0	0.00017674281777864032
41.0	6.193129400425813e-06	1.2530361351329148e-09	1.3619402878976088e-06	2.755570381771279e-10	-0.0	-0.00019332899801695035	0.0	0.00018091673605530046
42.0	6.498144210132026e-06	1.3468158549747972e-09	1.4290165478762477e-06	2.9618027570089556e-10	-0.0	-0.00019779975974897914	0.0	0.0001850847596907037
43.0	6.810433580385721e-06	1.4451495850628848e-09	1.497692567273071e-06	3.178049923840328e-10	-0.0	-0.00020226476721520682	0.0	0.00018924702906030573
44.0	7.129992172481669e-06	1.5481438617278118e-09	1.5679671720454802e-06	3.404546167892958e-10	-0.0	-0.00020672415426018856	0.0	0.0001934036780086619
45.0	7.456814525882575e-06	1.6559050888705971e-09	1.639839161358605e-06	3.6415254835664753e-10	-0.0	-0.0002111780486430272	0.0	0.00019755483429487492
46.0	7.790895058468326e-06	1.7685395350011747e-09	1.7133073076401182e-06	3.8892215675199596e-10	-0.0	-0.0002156265724432084	0.0	0.0002017006199984305
47.0	8.132228066811783e-06	1.88615333031158e-09	1.788370356640884e-06	4.1478678122355476e-10	-0.0	-0.00022006984243113056	0.0	0.00020584115188972707
48.0	8.480807726444191e-06	2.008852463742884e-09	1.865027027493324e-06	4.4176972995682805e-10	-0.0	-0.0002245079704070902	0.0	0.00020997654176906107
49.0	8.836628092133831e-06	2.1367427800651204e-09	1.9432760127726985e-06	4.69894279432453e-10	-0.0	-0.00022894106351200368	0.0	0.00021410689677734895
50.0	9.19968309816871e-06	2.2699299769654016e-09	2.0231159785592708e-06	4.991836737858429e-10	-0.0	-0.000233369224512759	0.0	0.0002182323196814787
51.0	9.569966558647809e-06	2.4085196021596285e-09	2.1045455645023566e-06	5.29661124172019e-10	-0.0	-0.00023779255206472978	0.0	0.00022235290913682384
52.0	9.94747216776822e-06	2.5526170504796346e-09	2.1875633838834705e-06	5.613498081250407e-10	-0.0	-0.00024221114095369096	0.0	0.0002264687599291594
53.0	1.0332193500131683e-05	2.702327561023425e-09	2.2721680236837336e-06	5.942728689313091e-10	-0.0	-0.0002466250823191247	0.0	0.0002305799631979676
54.0	1.0724124011044271e-05	2.8577562142567526e-09	2.3583580446497814e-06	6.284534149921716e-10	-0.0	-0.00025103446386066203	0.0	0.00023468660664287928
55.0	1.1123257036824994e-05	3.019007929161917e-09	2.4461319813616264e-06	6.63914519196909e-10	-0.0	-0.0002554393700292321	0.0	0.00023878877471482368
56.0	1.1529585795129256e-05	3.1861874604038647e-09	2.5354883423037913e-06	7.006792182995292e-10	-0.0	-0.00025983988220430374	0.0	0.0002428865487932698
57.0	1.1943103385260252e-05	3.359399395480893e-09	2.62642560993379e-06	7.387705122921736e-10	-0.0	-0.00026423607885846435	0.0	0.00024698000735080475
58.0	1.236380278850099e-05	3.5387481518907755e-09	2.71894224075514e-06	7.782113637819163e-10	-0.0	-0.0002686280357104462	0.0	0.000251069226106161
59.0	1.2791676868441038e-05	3.72433797432671e-09	2.8130366653892204e-06	8.190246973741199e-10	-0.0	-0.00027301582586759375	0.0	0.000255154278166683
60.0	1.3226718371316148e-05	3.9162729318732884e-09	2.908707288649958e-06	8.612333990557979e-10	-0.0	-0.0002773995199586769	0.0	0.00025923523416114053
61.0	1.366891992635442e-05	4.114656915199573e-09	3.005952489619953e-06	9.048603155783395e-10	-0.0	-0.0002817791862578384	0.0	0.0002633121623636764
62.0	1.4118274046109853e-05	4.319593633790677e-09	3.104770621723831e-06	9.499282538487021e-10	-0.0	-0.0002861548908004199	0.0	0.0002673851288096323
63.0	1.4574773126831579e-05	4.5311866131957394e-09	3.205160012809442e-06	9.964599803242108e-10	-0.0	-0.00029052669749130824	0.0	0.00027145419740389506
64.0	1.503840944880672e-05	4.749539192214252e-09	3.307118965223257e-06	1.0444782203937965e-09	-0.0	-0.00029489466820640386	0.0	0.00027551943002236505
65.0	1.5509175176728283e-05	4.974754520219122e-09	3.410645755891273e-06	1.0940056577893107e-09	-0.0	-0.0002992588628877457	0.0	0.00027958088660708124
66.0	1.5987062360068784e-05	5.2069355543863444e-09	3.51573863640118e-06	1.1450649339762946e-09	-0.0	-0.0003036193396327809	0.0	0.0002836386252554909
67.0	1.6472062933435733e-05	5.446185056981487e-09	3.6223958330805307e-06	1.1976786475572485e-09	-0.0	-0.0003079761547782222	0.0	0.0002876927023043066
68.0	1.6964168716974567e-05	5.692605592645188e-09	3.7306155470853564e-06	1.2518693536746807e-09	-0.0	-0.00031232936297889897	0.0	0.0002917431724083577
69.0	1.7463371416726227e-05	5.946299525706606e-09	3.840395954478797e-06	1.307659563420304e-09	-0.0	-0.0003166790172819695	0.0	0.0002957900886148027
70.0	1.796966262502488e-05	6.2073690175074505e-09	3.951735206318567e-06	1.3650717432465609e-09	-0.0	-0.0003210251691968295	0.0	0.00029983350243303707
71.0	1.8483033820895394e-05	6.475916023740458e-09	4.064631428744366e-06	1.4241283143813216e-09	-0.0	-0.00032536786876102456	0.0	0.0003038734639006065
72.0	1.9003476370443056e-05	6.752042291770537e-09	4.17908272306358e-06	1.4848516522387738e-09	-0.0	-0.0003297071646024517	0.0	0.00030791002164540807
73.0	1.953098152725507e-05	7.0358493579973055e-09	4.2950871658395745e-06	1.5472640858394158e-09	-0.0	-0.00033404310399809823	0.0	0.00031194322294442894
74.0	2.0065540432812076e-05	7.3274385452475074e-09	4.412642808982197e-06	1.6113878972366176e-09	-0.0	-0.00033837573292957096	0.0	0.0003159731137792761
75.0	2.060714411689932e-05	7.62691096013081e-09	4.5317476798381925e-06	1.6772453209351302e-09	-0.0	-0.0003427050961356138	0.0	0.00031999973888869335
76.0	2.1155783498016174e-05	7.934367490501533e-09	4.652399781281265e-06	1.744858543332891e-09	-0.0	-0.00034703123716183084	0.0	0.0003240231418182847
77.0	2.1711449383804693e-05	8.249908802783655e-09	4.7745970918063226e-06	1.8142497021327627e-09	-0.0	-0.00035135419840778826	0.0	0.00032804336496761654
78.0	2.2274132471468823e-05	8.573635339471048e-09	4.898337565621663e-06	1.8854408857928056e-09	-0.0	-0.0003556740211716707	0.0	0.00033206044963487335
79.0	2.2843823348211734e-05	8.90564731653528e-09	5.0236191327451484e-06	1.9584541329562223e-09	-0.0	-0.00035999074569264725	0.0	0.00033607443605922433
80.0	2.3420512491664133e-05	9.246044720877733e-09	5.1504396990984015e-06	2.033311431891052e-09	-0.0	-0.00036430441119109027	0.0	0.0003400853634610417
81.0	2.400419027032349e-05	9.59492730785296e-09	5.278797146603391e-06	2.110034719945527e-09	-0.0	-0.0003686150559067859	0.0	0.00034409327008011177
82.0	2.459484694400279e-05	9.952394598684166e-09	5.408689333281119e-06	2.188645882979704e-09	-0.0	-0.0003729227171352557	0.0	0.00034809819321195596
83.0	2.5192472664274892e-05	1.0318545878015484e-08	5.540114093349339e-06	2.2691667548271884e-09	-0.0	-0.0003772274312623048	0.0	0.0003521001692423794
84.0	2.5797057474922408e-05	1.0693480191414138e-08	5.673069237321493e-06	2.3516191167458243e-09	-0.0	-0.00038152923379690775	0.0	0.0003560992336803568
85.0	2.640859131240372e-05	1.1077296342884152e-08	5.8075525521091935e-06	2.4360246968709357e-09	-0.0	-0.0003858281594025269	0.0	0.0003600954211893504
86.0	2.7027064006303035e-05	1.1470092892451384e-08	5.943561801121193e-06	2.522405169684244e-09	-0.0	-0.00039012424192695687	0.0	0.00036408876561715473
87.0	2.765246527980037e-05	1.1871968153709937e-08	6.081094724366737e-06	2.6107821554742985e-09	-0.0	-0.00039441751443078	0.0	0.00036807930002435226
88.0	2.828478475014503e-05	1.2283020191360955e-08	6.2201490385596975e-06	2.7011772197952273e-09	-0.0	-0.0003987080092145139	0.0	0.0003720670567114606
89.0	2.892401192912684e-05	1.270334681888427e-08	6.36072243722219e-06	2.7936118729547066e-09	-0.0	-0.0004029957578445279	0.0	0.00037605206724484894
90.0	2.957013622354746e-05	1.3133045596067504e-08	6.50281259078823e-06	2.8881075694705825e-09	-0.0	-0.00040728079117778533	0.0	0.0003800343624814807
91.0	3.022314693571489e-05	1.3572213826712447e-08	6.646417146712474e-06	2.9846857075664752e-09	-0.0	-0.0004115631393855008	0.0	0.00038401397259257066
92.0	3.088303326391951e-05	1.4020948556216126e-08	6.791533729574912e-06	3.0833676286398304e-09	-0.0	-0.0004158428319757421	0.0	0.0003879909270861862
93.0	3.1549784302931254e-05	1.447934656923863e-08	6.938159941190198e-06	3.1841746167490463e-09	-0.0	-0.0004201198978150593	0.0	0.00039196525482887787
94.0	3.2223389044485585e-05	1.4947504387407492e-08	7.086293360714522e-06	3.2871278981086405e-09	-0.0	-0.0004243943651491808	0.0	0.0003959369840663738
95.0	3.290383637779188e-05	1.542551826697394e-08	7.23593154475741e-06	3.3922486405738345e-09	-0.0	-0.0004286662616228276	0.0	0.00039990614244339497
96.0	3.3591115090026685e-05	1.5913484196567327e-08	7.387072027490197e-06	3.4995579531467233e-09	-0.0	-0.00043293561429869385	0.0	0.0004038727570226356
97.0	3.42852138668477e-05	1.6411497894857205e-08	7.539712320759056e-06	3.6090768854621427e-09	-0.0	-0.00043720244967563584	0.0	0.000407836854302952
98.0	3.498612129289314e-05	1.6919654808353926e-08	7.693849914194818e-06	3.720826427303994e-09	-0.0	-0.0004414667937061146	0.0	0.0004117984602368052
99.0	3.569382585230863e-05	1.7438050109128502e-08	7.849482275328836e-06	3.834827508103816e-09	-0.0	-0.00044572867181291893	0.0	0.0004157576002469839
100.0	3.64083159292491e-05	1.796677869259595e-08	8.006606849703365e-06	3.951100996453315e-09	-0.0	-0.0004499881089052194	0.0	0.00041971429924265877
110.00000000000001	4.3923794243553466e-05	2.3843069895721496e-08	9.659346851933605e-06	5.2433649256398626e-09	-0.0	-0.0004924533659261356	0.0	0.0004591521752973189
120.00000000000001	5.210432502121801e-05	3.085493746794349e-08	1.1458339529483934e-05	6.785355141338461e-09	-0.0	-0.0005346986317729957	0.0	0.0004983700601779229
